"filename", "language", "Dart", "comment", "blank", "total"
"c:\PROJECTS\webCV\lib\pages\references_page\parts\ref_video_player.dart", "Dart", 5, 0, 0, 5
"c:\PROJECTS\webCV\lib\pages\references_page\parts\references_page_body.dart", "Dart", 0, 0, 1, 1
"Total", "-", 5, 0, 1, 6
